Causas (lista reducida);Sexo;Provincia de residencia;Total
00A Covid-19 Virus identificado;Hombres;Ciudad Real;172
00A Covid-19 Virus identificado;Hombres;Córdoba;287
00A Covid-19 Virus identificado;Hombres;Coruña, A;381
00A Covid-19 Virus identificado;Hombres;Cuenca;106
00A Covid-19 Virus identificado;Hombres;Gipuzkoa;311
00A Covid-19 Virus identificado;Hombres;Girona;258
00A Covid-19 Virus identificado;Hombres;Granada;208
00A Covid-19 Virus identificado;Hombres;Guadalajara;90
00A Covid-19 Virus identificado;Hombres;Huelva;129
00A Covid-19 Virus identificado;Hombres;Huesca;136
00A Covid-19 Virus identificado;Hombres;Jaén;259
00A Covid-19 Virus identificado;Hombres;León;359
00A Covid-19 Virus identificado;Hombres;Lleida;243
00A Covid-19 Virus identificado;Hombres;Lugo;125
00A Covid-19 Virus identificado;Hombres;Madrid;2.027
00A Covid-19 Virus identificado;Hombres;Málaga;458
00A Covid-19 Virus identificado;Hombres;Murcia;475
00A Covid-19 Virus identificado;Hombres;Navarra;266
00A Covid-19 Virus identificado;Hombres;Ourense;145
00A Covid-19 Virus identificado;Hombres;Palencia;107
00A Covid-19 Virus identificado;Hombres;Palmas, Las;343
00A Covid-19 Virus identificado;Hombres;Pontevedra;285
00A Covid-19 Virus identificado;Hombres;Rioja, La;63
00A Covid-19 Virus identificado;Hombres;Salamanca;199
00A Covid-19 Virus identificado;Hombres;Santa Cruz de Tenerife;366
00A Covid-19 Virus identificado;Hombres;Segovia;41
00A Covid-19 Virus identificado;Hombres;Sevilla;527
00A Covid-19 Virus identificado;Hombres;Soria;53
00A Covid-19 Virus identificado;Hombres;Tarragona;278
00A Covid-19 Virus identificado;Hombres;Teruel;76
00A Covid-19 Virus identificado;Hombres;Toledo;243
00A Covid-19 Virus identificado;Hombres;Valencia/Valncia;741
00A Covid-19 Virus identificado;Hombres;Valladolid;235
00A Covid-19 Virus identificado;Hombres;Zamora;142
00A Covid-19 Virus identificado;Hombres;Zaragoza;532
00A Covid-19 Virus identificado;Hombres;Ceuta;25
00A Covid-19 Virus identificado;Hombres;Melilla;27
00A Covid-19 Virus identificado;Hombres;Extranjero;93
00A Covid-19 Virus identificado;Mujeres;Total;14.898
00A Covid-19 Virus identificado;Mujeres;Albacete;139
00A Covid-19 Virus identificado;Mujeres;Alicante/Alacant;441
00A Covid-19 Virus identificado;Mujeres;Almería;197
00A Covid-19 Virus identificado;Mujeres;Araba/Alava;112
00A Covid-19 Virus identificado;Mujeres;Asturias;686
00A Covid-19 Virus identificado;Mujeres;Avila;96
00A Covid-19 Virus identificado;Mujeres;Badajoz;261
00A Covid-19 Virus identificado;Mujeres;Balears, Illes;267
00A Covid-19 Virus identificado;Mujeres;Barcelona;1.672
00A Covid-19 Virus identificado;Mujeres;Bizkaia;421
00A Covid-19 Virus identificado;Mujeres;Burgos;152
00A Covid-19 Virus identificado;Mujeres;Cáceres;154
00A Covid-19 Virus identificado;Mujeres;Cádiz;286
00A Covid-19 Virus identificado;Mujeres;Cantabria;191
00A Covid-19 Virus identificado;Mujeres;Castellón/Castelló;181
00A Covid-19 Virus identificado;Mujeres;Ciudad Real;146
00A Covid-19 Virus identificado;Mujeres;Córdoba;271
00A Covid-19 Virus identificado;Mujeres;Coruña, A;352
00A Covid-19 Virus identificado;Mujeres;Cuenca;86
00A Covid-19 Virus identificado;Mujeres;Gipuzkoa;263
00A Covid-19 Virus identificado;Mujeres;Girona;228
00A Covid-19 Virus identificado;Mujeres;Granada;200
00A Covid-19 Virus identificado;Mujeres;Guadalajara;78
00A Covid-19 Virus identificado;Mujeres;Huelva;136
00A Covid-19 Virus identificado;Mujeres;Huesca;113
00A Covid-19 Virus identificado;Mujeres;Jaén;217
00A Covid-19 Virus identificado;Mujeres;León;296
00A Covid-19 Virus identificado;Mujeres;Lleida;195
00A Covid-19 Virus identificado;Mujeres;Lugo;129
00A Covid-19 Virus identificado;Mujeres;Madrid;1.813
00A Covid-19 Virus identificado;Mujeres;Málaga;362
00A Covid-19 Virus identificado;Mujeres;Murcia;427
00A Covid-19 Virus identificado;Mujeres;Navarra;271
00A Covid-19 Virus identificado;Mujeres;Ourense;134
00A Covid-19 Virus identificado;Mujeres;Palencia;103
00A Covid-19 Virus identificado;Mujeres;Palmas, Las;295
00A Covid-19 Virus identificado;Mujeres;Pontevedra;297
00A Covid-19 Virus identificado;Mujeres;Rioja, La;58
00A Covid-19 Virus identificado;Mujeres;Salamanca;174
00A Covid-19 Virus identificado;Mujeres;Santa Cruz de Tenerife;338
00A Covid-19 Virus identificado;Mujeres;Segovia;50
00A Covid-19 Virus identificado;Mujeres;Sevilla;414
00A Covid-19 Virus identificado;Mujeres;Soria;50
00A Covid-19 Virus identificado;Mujeres;Tarragona;282
00A Covid-19 Virus identificado;Mujeres;Teruel;53
00A Covid-19 Virus identificado;Mujeres;Toledo;223
00A Covid-19 Virus identificado;Mujeres;Valencia/Valncia;678
00A Covid-19 Virus identificado;Mujeres;Valladolid;241
00A Covid-19 Virus identificado;Mujeres;Zamora;136
00A Covid-19 Virus identificado;Mujeres;Zaragoza;444
00A Covid-19 Virus identificado;Mujeres;Ceuta;25
00A Covid-19 Virus identificado;Mujeres;Melilla;21
00A Covid-19 Virus identificado;Mujeres;Extranjero;43
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Total;66
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Albacete;1
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Alicante/Alacant;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Almería;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Araba/Alava;2
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Asturias;6
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Avila;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Badajoz;1
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Balears, Illes;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Barcelona;12
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Bizkaia;5
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Burgos;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Cáceres;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Cádiz;1
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Cantabria;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Castellón/Castelló;1
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Ciudad Real;1
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Córdoba;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Coruña, A;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Cuenca;1
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Gipuzkoa;1
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Girona;1
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Granada;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Guadalajara;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Huelva;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Huesca;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Jaén;6
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;León;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Lleida;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Lugo;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Madrid;5
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Málaga;3
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Murcia;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Navarra;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Ourense;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Palencia;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Palmas, Las;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Pontevedra;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Rioja, La;1
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Salamanca;2
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Santa Cruz de Tenerife;3
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Segovia;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Sevilla;1
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Soria;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Tarragona;2
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Teruel;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Toledo;1
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Valencia/Valncia;3
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Valladolid;3
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Zamora;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Zaragoza;2
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Ceuta;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Melilla;0
00B Covid-19 Virus no identificado (sospechoso);Ambos sexos;Extranjero;1
00B Covid-19 Virus no identificado (sospechoso);Hombres;Total;35
00B Covid-19 Virus no identificado (sospechoso);Hombres;Albacete;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Alicante/Alacant;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Almería;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Araba/Alava;1
00B Covid-19 Virus no identificado (sospechoso);Hombres;Asturias;2
00B Covid-19 Virus no identificado (sospechoso);Hombres;Avila;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Badajoz;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Balears, Illes;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Barcelona;4
00B Covid-19 Virus no identificado (sospechoso);Hombres;Bizkaia;3
00B Covid-19 Virus no identificado (sospechoso);Hombres;Burgos;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Cáceres;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Cádiz;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Cantabria;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Castellón/Castelló;1
00B Covid-19 Virus no identificado (sospechoso);Hombres;Ciudad Real;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Córdoba;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Coruña, A;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Cuenca;1
00B Covid-19 Virus no identificado (sospechoso);Hombres;Gipuzkoa;1
00B Covid-19 Virus no identificado (sospechoso);Hombres;Girona;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Granada;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Guadalajara;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Huelva;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Huesca;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Jaén;4
00B Covid-19 Virus no identificado (sospechoso);Hombres;León;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Lleida;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Lugo;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Madrid;4
00B Covid-19 Virus no identificado (sospechoso);Hombres;Málaga;3
00B Covid-19 Virus no identificado (sospechoso);Hombres;Murcia;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Navarra;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Ourense;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Palencia;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Palmas, Las;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Pontevedra;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Rioja, La;1
00B Covid-19 Virus no identificado (sospechoso);Hombres;Salamanca;1
00B Covid-19 Virus no identificado (sospechoso);Hombres;Santa Cruz de Tenerife;2
00B Covid-19 Virus no identificado (sospechoso);Hombres;Segovia;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Sevilla;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Soria;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Tarragona;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Teruel;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Toledo;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Valencia/Valncia;3
00B Covid-19 Virus no identificado (sospechoso);Hombres;Valladolid;2
00B Covid-19 Virus no identificado (sospechoso);Hombres;Zamora;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Zaragoza;1
00B Covid-19 Virus no identificado (sospechoso);Hombres;Ceuta;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Melilla;0
00B Covid-19 Virus no identificado (sospechoso);Hombres;Extranjero;1
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Total;31
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Albacete;1
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Alicante/Alacant;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Almería;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Araba/Alava;1
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Asturias;4
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Avila;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Badajoz;1
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Balears, Illes;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Barcelona;8
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Bizkaia;2
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Burgos;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Cáceres;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Cádiz;1
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Cantabria;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Castellón/Castelló;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Ciudad Real;1
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Córdoba;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Coruña, A;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Cuenca;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Gipuzkoa;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Girona;1
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Granada;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Guadalajara;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Huelva;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Huesca;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Jaén;2
00B Covid-19 Virus no identificado (sospechoso);Mujeres;León;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Lleida;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Lugo;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Madrid;1
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Málaga;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Murcia;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Navarra;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Ourense;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Palencia;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Palmas, Las;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Pontevedra;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Rioja, La;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Salamanca;1
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Santa Cruz de Tenerife;1
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Segovia;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Sevilla;1
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Soria;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Tarragona;2
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Teruel;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Toledo;1
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Valencia/Valncia;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Valladolid;1
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Zamora;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Zaragoza;1
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Ceuta;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Melilla;0
00B Covid-19 Virus no identificado (sospechoso);Mujeres;Extranjero;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Total;25
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Albacete;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Alicante/Alacant;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Almería;3
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Araba/Alava;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Asturias;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Avila;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Badajoz;1
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Balears, Illes;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Barcelona;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Bizkaia;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Burgos;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Cáceres;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Cádiz;1
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Cantabria;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Castellón/Castelló;1
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Ciudad Real;1
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Córdoba;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Coruña, A;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Cuenca;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Gipuzkoa;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Girona;1
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Granada;6
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Guadalajara;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Huelva;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Huesca;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Jaén;2
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;León;1
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Lleida;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Lugo;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Madrid;3
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Málaga;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Murcia;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Navarra;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Ourense;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Palencia;0
00C Síndrome inflamatorio multisistémico asociado con COVID-19, no especificado;Ambos sexos;Palmas, Las;2
